osm_id,osm_type,population,is_in,admin_level,boundary,name,place,longitude,latitude,geom_type
"11067609259",nodes,,,,,Mauregaon,hamlet,89.8846489,26.7368026,POINT
"9240635533",nodes,,,,,Dolekha Goenpa,isolated_dwelling,89.5179735,27.3115921,POINT
"10824458423",nodes,,,,,Tshechekha,hamlet,89.1478059,27.1493764,POINT
"10824458309",nodes,,,,,Tashi Dingkha,isolated_dwelling,89.147653,27.1370079,POINT
"10824716349",nodes,,,,,Khamina,hamlet,89.1414115,27.1368027,POINT
"6524154013",nodes,,,,,Ama,hamlet,89.104856,27.1671112,POINT
"8936580175",nodes,,,,,,hamlet,89.039544,27.1436635,POINT
"8936580174",nodes,,,,,,hamlet,89.0621877,27.1383113,POINT
"9240635525",nodes,,,,,Zanglekha,hamlet,89.6079749,27.3082045,POINT
"9240635535",nodes,,,,,Chizi Goenpa,village,89.5957321,27.311274,POINT
"9240635541",nodes,,,,,Kharsumte,hamlet,89.5683467,27.3254818,POINT
"10881843841",nodes,,,,,Chhudasa,hamlet,89.54174,27.1062264,POINT
"4252475289",nodes,,,,,Kyapcha Dzong,village,89.5310852,27.1947138,POINT
"6229618813",nodes,,,,,Tsimalakha,village,89.5401004,27.0857747,POINT
"6229947923",nodes,,,,,Jyenkhana,village,89.3170667,27.309477,POINT
"10824458388",nodes,,,,,Thomji,hamlet,89.1497259,27.1512073,POINT
"10875160558",nodes,,,,,Babuna,hamlet,89.2747203,27.0913439,POINT
"10157649460",nodes,,,,,Barasham,isolated_dwelling,89.2849553,27.2856229,POINT
"10157649459",nodes,,,,,Langpa,hamlet,89.2834106,27.2881762,POINT
"6525169351",nodes,,,,,Shebji,hamlet,89.1597099,27.1797086,POINT
"10824458429",nodes,,,,,Ribji,hamlet,89.149834,27.1408544,POINT
"8936533431",nodes,,,,,,hamlet,89.1544823,27.1194834,POINT
"10157649513",nodes,,,,,Norbugang,isolated_dwelling,89.2975003,27.2853363,POINT
"11212657165",nodes,,,,,Upper Sonamthang,village,90.9742319,26.852417,POINT
"11212657159",nodes,,,,,Laling,hamlet,91.0002051,26.8596875,POINT
"11212818782",nodes,,,,,Maja,isolated_dwelling,90.8897611,26.951673,POINT
"11212818741",nodes,,,,,Lumthang,isolated_dwelling,90.8930893,26.9567557,POINT
"10187755540",nodes,,,,,Lamling,isolated_dwelling,90.9241857,26.9383301,POINT
"9403725461",nodes,,,,,Lingmapong,village,90.9020375,26.9373297,POINT
"9405021603",nodes,,,,,Digala,hamlet,90.8939265,27.0287402,POINT
"3677627291",nodes,,,,,Paneri,village,91.8991475,26.7434131,POINT
"9330089139",nodes,,,,,Semdenjong,hamlet,90.1387283,27.1245179,POINT
"4353337248",nodes,,,"4",,རྩི་རང་རྫོང་ཁག་,state,90.1321929,27.0085988,POINT
"6230443481",nodes,,,,,Nobding,village,90.1511961,27.545477,POINT
"5958636787",nodes,"278",,,,Sergithang Maed,village,90.1250768,27.1116724,POINT
"7159270041",nodes,,,,,Harisinga,village,91.9865083,26.7269834,POINT
"3677627290",nodes,,,,,Bengbari,village,91.954741,26.7341398,POINT
"7966003048",nodes,,,,,Jigmeling,village,90.3902545,26.9121481,POINT
"4353327241",nodes,,,"4",,གསར་སྤང་རྫོང་ཁག,state,90.3800673,26.9863897,POINT
"10187561089",nodes,,,,,Takabi village,village,90.6861198,27.1494838,POINT
"10188129517",nodes,,,,,Sukkum Basti,village,90.6992948,27.1351342,POINT
"2531348902",nodes,,,,,Rho,village,91.987227,27.6141065,POINT
"2531348907",nodes,,,,,,hamlet,91.991423,27.6144123,POINT
"342098262",nodes,,,,,New Maling,hamlet,92.0693622,27.6350823,POINT
"9978475900",nodes,,,,,Nuranang,hamlet,92.0246679,27.5495863,POINT
"10864520263",nodes,,,,,,hamlet,92.1129278,27.4380957,POINT
"10864520256",nodes,,,,,,hamlet,92.1235784,27.4256792,POINT
"10864520205",nodes,,,,,,hamlet,92.1167242,27.4249056,POINT
"10864520200",nodes,,,,,,hamlet,92.1225628,27.4131332,POINT
"10994023975",nodes,,,,,,village,92.1070998,27.5066225,POINT
"5409193768",nodes,,,,,,hamlet,91.9681376,27.6419652,POINT
"10302061253",nodes,,,,,Kanchi Mor,hamlet,91.9591421,27.6276338,POINT
"10302075876",nodes,,,,,Broxer,village,91.9631993,27.622647,POINT
"10855509454",nodes,,,,,,hamlet,91.9736263,27.5967448,POINT
"10864253574",nodes,,,,,,hamlet,92.0738754,27.3454632,POINT
"342098177",nodes,,,,,Yukmadung,village,92.1244746,27.4213253,POINT
"10893103439",nodes,,,,,,village,92.1177219,27.4513422,POINT
"10893103440",nodes,,,,,,village,92.1102873,27.4542044,POINT
"5409179577",nodes,,,,,,hamlet,92.0097869,27.4989655,POINT
"7787829419",nodes,"160",,,,嘎林久村,village,91.7604054,27.8293568,POINT
"9922900085",nodes,,,,,Esuna,hamlet,90.0364159,27.8525467,POINT
"6230278478",nodes,,,,,གསར་སྤང་རྫོང་ཁག་Sarpang,town,90.2689505,26.8658528,POINT
"6230271869",nodes,,,,,Sherchamthang,village,90.2659356,26.8803158,POINT
"316745033",nodes,,,,,གསར་སྦང་,county,90.2352285,26.9030572,POINT
"316753049",nodes,,,,,Tsirang Dzongkhag,county,90.1,26.933333,POINT
"1637392932",nodes,,,,,གྲམ་ཕུ,town,90.1238493,27.0052496,POINT
"10752242877",nodes,,,,,Damphu Town,town,90.1241456,27.0062392,POINT
"5958636788",nodes,"380",,,,Tashithang,village,90.1324743,27.0932442,POINT
"9330089140",nodes,,,,,Norboogang,hamlet,90.0705778,27.1289663,POINT
"4910642733",nodes,,,,,,hamlet,90.0074995,27.2876157,POINT
"9269681464",nodes,,,,,鱼若村,village,90.7108016,28.1490871,POINT
"9269681684",nodes,,,,,色莫,hamlet,90.7386307,28.1538347,POINT
"244080959",nodes,,,,,洛扎县 ལྷོ་བྲག་རྫོང།,county,90.8554062,28.2310162,POINT
"8388139881",nodes,,,,,杜鲁,village,91.0525629,28.1535106,POINT
"4006250264",nodes,,,,,生格乡,town,91.0089402,28.1923173,POINT
"8043818968",nodes,,,,,曲喜,village,90.9207331,28.2469398,POINT
"3816580000",nodes,,,,,色乡,town,90.8243267,28.1863163,POINT
"8044322593",nodes,,,,,ཆུས་འཁྱེར་སྨད 曲吉麦村,village,90.7703875,28.1629629,POINT
"9212865770",nodes,,,,,Baedrog,village,90.1157953,27.6345132,POINT
"9753646078",nodes,,,,,Poengar,village,90.5072801,27.5009652,POINT
"3707865838",nodes,,,,,Jongthang,village,90.5037559,27.603243,POINT
"424311028",nodes,"672425",,,,འབྲུགཡུལ་,country,90.5119273,27.549511,POINT
"9726211536",nodes,,,,,Parar,village,90.7396835,27.5856844,POINT
"247453550",nodes,,,,,Domkhar,village,90.6538105,27.5013531,POINT
"9754268299",nodes,,,,,Retreat house(Tshamgang),village,90.5076744,27.4978742,POINT
"316753056",nodes,,,,,Wangdue Phodrang Dzongkhag,county,90.133333,27.5,POINT
"8419987659",nodes,,,,,Bepzur,village,90.8079591,27.5631857,POINT
"10172620272",nodes,,,,,བྱ་ཀར་,town,90.7527351,27.5496387,POINT
"9229962386",nodes,,,,,Mendrelgang,hamlet,89.8288436,27.5261981,POINT
"11223643439",nodes,,,,,Chillikhar,village,89.8364711,27.5307076,POINT
"11223643443",nodes,,,,,Damchoe Chhandana,village,89.8169553,27.5337567,POINT
"9229962385",nodes,,,,,Goenmkha,hamlet,89.8243701,27.5154512,POINT
"11223643442",nodes,,,,,Lemjikha,village,89.8174086,27.5266641,POINT
"11223643445",nodes,,,,,Phentekha,village,89.7921503,27.5264976,POINT
"6230134386",nodes,,,,,Changyul,village,89.8611275,27.5911603,POINT
"4496629520",nodes,,,,,Kuruthang,town,89.870798,27.5507611,POINT
"9212573749",nodes,,,,,Chebakha,village,89.977311,27.5160533,POINT
"9225070217",nodes,,,,,Khatoed,hamlet,89.9376713,27.3080715,POINT
"9225070218",nodes,,,,,Uma Khamaed,hamlet,89.9473076,27.3008205,POINT
"9223708327",nodes,,,,,Thang-Goo,village,89.889375,27.5112499,POINT
"9136984610",nodes,,,,,Youwakha,hamlet,89.872984,27.5236111,POINT
"9239152967",nodes,,,,,Rabti,village,91.5209843,27.4862814,POINT
"9753646073",nodes,,,,,Phuentsho Chhoeling,village,90.5089327,27.4999449,POINT
"9676739843",nodes,,,,,Ura,village,90.9057391,27.4788634,POINT
"9761996067",nodes,,,,,Principal quarter,quarter,90.5054529,27.5058781,POINT
"4353336394",nodes,,,"4",,ཀྲོང་གསར་རྫོང་ཁག་,state,90.4691469,27.4982491,POINT
"9368537366",nodes,,,,,Bubjagang,village,90.4968802,27.4191837,POINT
"9753644176",nodes,,,,,Taktse Collage,village,90.481081,27.4393359,POINT
"5408788409",nodes,,,,,,hamlet,91.7494856,27.5663099,POINT
"9240635522",nodes,,,,,Chochhekha,hamlet,89.6654748,27.3267571,POINT
"9240449708",nodes,,,,,Lungtenphu,village,89.6658826,27.4552933,POINT
"4585624567",nodes,,,,,Lungo,village,89.7138148,28.0820277,POINT
"9209550355",nodes,,,,,Wangchutaba,hamlet,89.6466375,27.4258541,POINT
"9240449707",nodes,,,,,Rama,hamlet,89.6200704,27.4187382,POINT
"9209550353",nodes,,,,,Amchugang,hamlet,89.6203343,27.4127256,POINT
"6239169634",nodes,,,,,Namseling,hamlet,89.6173816,27.4077663,POINT
"6230288478",nodes,,,,,Khasadrupchu,village,89.5824605,27.3855482,POINT
"9209864183",nodes,,,,,Jamdogang,hamlet,89.5754707,27.3881537,POINT
"10310610796",nodes,,,,,Nezeykha,village,89.5961988,27.3940741,POINT
"10310610797",nodes,,,,,Simu Lamtag,village,89.6029687,27.3963602,POINT
"9240449705",nodes,,,,,Bailthngkha,village,89.5964563,27.4012324,POINT
"9209550352",nodes,,,,,Jomesa,hamlet,89.6144843,27.4024169,POINT
"10963791318",nodes,,,,,Ngabiphu,village,89.6597555,27.4014904,POINT
"9209550358",nodes,,,,,Samedphu,hamlet,89.6564937,27.4044043,POINT
"9209550354",nodes,,,,,Jazami,hamlet,89.6354543,27.4200368,POINT
"9209550357",nodes,,,,,Sibsi,hamlet,89.6579754,27.4135192,POINT
"9240635545",nodes,,,,,Sisina,hamlet,89.5746445,27.3545209,POINT
"9209864186",nodes,,,,,Kharbi,hamlet,89.5642376,27.3681849,POINT
"9209864185",nodes,,,,,Sakenang,hamlet,89.5566416,27.3669653,POINT
"9240635542",nodes,,,,,Liuza,hamlet,89.5619845,27.3195148,POINT
"9240635539",nodes,,,,,Rama,hamlet,89.5866501,27.3156161,POINT
"9240635540",nodes,,,,,Bama,hamlet,89.5795779,27.3194874,POINT
"9240635534",nodes,,,,,Jamatsawa,isolated_dwelling,89.6021373,27.3131567,POINT
"9240635524",nodes,,,,,Khoma,isolated_dwelling,89.610908,27.3030897,POINT
"9240635536",nodes,,,,,Amgyel,hamlet,89.5875728,27.3052062,POINT
"9240635537",nodes,,,,,Bachhumu,hamlet,89.586055,27.3095473,POINT
"9240635526",nodes,,,,,Geynikha,hamlet,89.6268609,27.3068665,POINT
"9209550359",nodes,,,,,Chamgang,hamlet,89.6965134,27.4137192,POINT
"11730967292",nodes,,,,,Joenpang,suburb,88.7943622,27.1417548,POINT
"9377321288",nodes,,,,,Jangbi,hamlet,90.5849987,27.2875484,POINT
"9377321289",nodes,,,,,Wangling,hamlet,90.5687547,27.3075851,POINT
"8453482170",nodes,,,,,Khrangdung,village,90.5445977,27.1950869,POINT
"9753988533",nodes,,,,,Korphu Pam,village,90.5737567,27.1985527,POINT
"9753445063",nodes,,,,,Nimshong,village,90.6023061,27.216081,POINT
"4910671326",nodes,,,,,Lungtephu,neighbourhood,89.6656894,27.4444775,POINT
"11211469674",nodes,,,,,Nakulo,isolated_dwelling,89.6806616,27.4442919,POINT
"11211348612",nodes,,,,,Memelakha,isolated_dwelling,89.6946359,27.4441728,POINT
"4242463139",nodes,,,,,Mella Bazaar,neighbourhood,91.501421,26.7883438,POINT
"4242463140",nodes,,,,,NK Darranga,village,91.5073165,26.7918108,POINT
"4910766288",nodes,,,,,Deothang,village,91.4730839,26.8625795,POINT
"11211469668",nodes,,,,,Hongtsho,town,89.7232398,27.4876484,POINT
"1894235028",nodes,,,,,Beech Tea Garden,village,89.3490819,26.7610674,POINT
"9248411320",nodes,,,,,雄达村,hamlet,91.5911884,28.0554224,POINT
"6524154012",nodes,,,,,Nakhekha,hamlet,89.0989749,27.1796196,POINT
"11637437238",nodes,,,,,Bji Trong,village,90.4477417,27.521463,POINT
"11637563338",nodes,,,,,Thumang,village,90.4901926,27.4904633,POINT
"11637563339",nodes,,,,,Tshangkha,village,90.4718079,27.4640027,POINT
"11637625507",nodes,,,,,Keypheynang,village,90.4484082,27.4647671,POINT
"11637663339",nodes,,,,,Maling,village,90.3358768,27.4874395,POINT
"11637715687",nodes,,,,,Sakrteng Toed,village,90.3180037,27.524463,POINT
"11637715688",nodes,,,,,Rabtse,village,90.3127837,27.5179192,POINT
"11672157314",nodes,,,,,Hongtsho Gom,suburb,89.7195936,27.492828,POINT
"11397971512",nodes,,,,,,village,91.6478797,27.6044729,POINT
"11644725815",nodes,,,,,Maenchhu,isolated_dwelling,91.6108284,27.4794098,POINT
"11644725821",nodes,,,,,Tokshing,village,91.593587,27.4808904,POINT
"11644725822",nodes,,,,,Draktsa,village,91.5913526,27.4787894,POINT
"11644792241",nodes,,,,,Yargo,quarter,91.5999946,27.436321,POINT
"9240420680",nodes,,,,,Thragom,village,91.6394745,27.4420536,POINT
"5409330581",nodes,,,,,Doogti,village,91.6917615,27.4825186,POINT
"9240420683",nodes,,,,,Chhema,village,91.6640409,27.4766454,POINT
"9240420684",nodes,,,,,Melongkhar,village,91.6684389,27.4716594,POINT
"2529834604",nodes,,,,,Hatung La,hamlet,91.7101807,27.7767145,POINT
"11740096595",nodes,,,,,Barka Phai,town,91.3983003,27.3436865,POINT
"245752909",nodes,,,,,Goibarigoan,village,91.8367477,26.8125417,POINT
"9127805313",nodes,,,,,Nonaipara,village,91.8738985,26.8441369,POINT
"3677614764",nodes,,,,,Chamrang,village,91.8357734,26.8625896,POINT
"3677627289",nodes,,,,,Barangajuli,village,91.8134469,26.7387444,POINT
"6230416666",nodes,,,,,Kuenga Rabten,village,90.5188144,27.4110858,POINT
"9753644181",nodes,,,,,Changray,village,90.5034188,27.4114732,POINT
"9377321291",nodes,,,,,Langthil,village,90.5763683,27.3558215,POINT
"9756231308",nodes,,,,,Maalingpong,village,90.5637681,27.3572796,POINT
"8972827806",nodes,,,,,Taktsherla,village,90.5865414,27.3464161,POINT
"9753438612",nodes,,,,,Dangdung,village,90.5945852,27.340597,POINT
"8964074789",nodes,,,,,Eussa,village,90.483857,27.4277356,POINT
"9753688564",nodes,,,,,Mangdiphu,village,90.4910588,27.6251594,POINT
"9753644170",nodes,,,,,b mobile and T cell tower,village,90.4898004,27.4148979,POINT
"8964075132",nodes,,,,,Taktse Higher Secondary school,village,90.4786509,27.4322288,POINT
"4380562917",nodes,,,,,Sershong,village,90.5150267,26.9360555,POINT
"4380562915",nodes,,,,,Norbuling,village,90.5361817,26.8853038,POINT
"4380562916",nodes,,,,,Tashiphu,hamlet,90.5494741,26.8863412,POINT
"11124646372",nodes,,,,,Umling,village,90.5404919,26.8387856,POINT
"245751778",nodes,,,,,Amtika,village,90.5352465,26.7342081,POINT
"10756731126",nodes,,,,,Jigmecholing,town,90.5515812,27.0066429,POINT
"7965980336",nodes,"9858",,,,དགེ་ལེགས་ཕུ་,town,90.4855802,26.8703648,POINT
"6230350031",nodes,,,,,Duksum,village,91.5735662,27.4358508,POINT
"9717813259",nodes,,,,,Domtshang,hamlet,91.5818683,27.4198464,POINT
"9240346284",nodes,,,,,Khamdang,village,91.5760959,27.4515808,POINT
"4584269149",nodes,,,,,,hamlet,91.5936738,27.3319447,POINT
"4584269150",nodes,,,,,,village,91.6016284,27.3358043,POINT
"4595342257",nodes,,,,,རང་བྱུང་,town,91.6695467,27.3605373,POINT
"4595340869",nodes,,,,,Sayphu,village,91.7976093,27.3989221,POINT
"4595341680",nodes,,,,,སག་སྟེང་,town,91.9236971,27.4037733,POINT
"4595341681",nodes,,,,,མེ་རག་,town,91.8580209,27.3017005,POINT
"5174405315",nodes,,,,,Dungmanma,village,91.9635015,27.0965531,POINT
"10559007582",nodes,,,,,Deptsang,village,91.9825709,27.0530872,POINT
"904880626",nodes,,,,,Sengor,village,91.031673,27.362462,POINT
"4747260577",nodes,,,,,,village,91.4719211,27.2225168,POINT
"4747260607",nodes,,,,,Yongphulla,village,91.5144385,27.2623949,POINT
"9427926640",nodes,,,,,Khalong,hamlet,91.445953,27.356529,POINT
"9427926641",nodes,,,,,Thrinangphu,hamlet,91.456644,27.3391089,POINT
"9427926639",nodes,,,,,Na-Rang,hamlet,91.4723579,27.3298731,POINT
"9427926638",nodes,,,,,Pangkhang,hamlet,91.4702371,27.3180398,POINT
"4747261562",nodes,,,,,,village,91.4663695,27.2738116,POINT
"9430431076",nodes,,,,,Gashari,hamlet,91.4165907,27.3046233,POINT
"9426617349",nodes,,,,,Nyingala,hamlet,91.3504657,27.3034718,POINT
"9425573113",nodes,,,,,Gangmoong,hamlet,91.3451514,27.3386679,POINT
"9424672501",nodes,,,,,Horong,hamlet,91.2196874,27.3296261,POINT
"9437747293",nodes,,,,,Pirbi,hamlet,91.2070784,27.2661688,POINT
"9430431078",nodes,,,,,Serkhan,village,91.4368225,27.3251834,POINT
"9430431077",nodes,,,,,Shadang,hamlet,91.4187574,27.313238,POINT
"9424672502",nodes,,,,,Tomazhong,village,91.2298727,27.3370848,POINT
"6524154011",nodes,,,,,གསང་སྦས་ཨ་མ་,hamlet,89.1044782,27.1696644,POINT
"11075688321",nodes,,,,,Nyimtola,village,89.8562747,26.9054446,POINT
"10635712723",nodes,,,,,Latsakha,village,89.2289078,26.895607,POINT
"299411192",nodes,,,,,,village,91.4567274,27.657884,POINT
"5365756865",nodes,,,,,,hamlet,91.4136851,27.6761823,POINT
"9240346283",nodes,,,,,Domtshang,hamlet,91.5585743,27.4997616,POINT
"9240346285",nodes,,,,,Serpang,hamlet,91.5608666,27.4822039,POINT
"9240346286",nodes,,,,,Shalli,hamlet,91.5597328,27.4735333,POINT
"9240346282",nodes,,,,,Lengkhar,hamlet,91.5433416,27.5034784,POINT
"7089595150",nodes,,,,,Dudunghar,hamlet,91.6530079,27.5069344,POINT
"9239129081",nodes,,,,,Baney,village,91.5140248,27.5569705,POINT
"9239129082",nodes,,,,,Bimkhar,village,91.5097951,27.5996103,POINT
"9240420682",nodes,,,,,Yerphel,hamlet,91.6567729,27.4708286,POINT
"9238983429",nodes,,,,,Pangkhar,hamlet,91.4241603,27.7366228,POINT
"342097984",nodes,"103",,,,Gorsam,village,91.7142454,27.6973252,POINT
"342098016",nodes,,,,,Gispu,village,91.68915,27.5798,POINT
"9457688448",nodes,,,,,色布,hamlet,91.3749687,28.1471722,POINT
"4631128970",nodes,,,,,浦登,hamlet,91.3571121,28.1425026,POINT
"11639912340",nodes,,,,,Dungzam,village,91.4560155,27.6583205,POINT
"7249185770",nodes,,,,,Yomey,hamlet,91.188924,27.5527193,POINT
"7249185771",nodes,,,,,Narongbee,isolated_dwelling,91.1719913,27.5469501,POINT
"7249185769",nodes,,,,,Damchogang,hamlet,91.192486,27.575736,POINT
"11197091540",nodes,,,,,Goenpa Karpo,town,91.2418708,27.666998,POINT
"6230019067",nodes,,,,,Phaling,town,91.1833048,27.6677938,POINT
"11207192480",nodes,,,,,Dragong,village,91.2270141,27.5748244,POINT
"11207192482",nodes,,,,,Jalang,village,91.2335586,27.5881234,POINT
"11207192483",nodes,,,,,Gampa Pok,village,91.2383544,27.5904579,POINT
"11207192484",nodes,,,,,Phrangcha,village,91.2289452,27.5911425,POINT
"11207192486",nodes,,,,,Laidha,village,91.2401676,27.596182,POINT
"11207192487",nodes,,,,,Togling,village,91.2525058,27.601535,POINT
"11207192488",nodes,,,,,Murmur,village,91.2013936,27.6210338,POINT
"11207192489",nodes,,,,,Phagidun,village,91.2021017,27.6066335,POINT
"11207192490",nodes,,,,,Dromasho,village,91.1967802,27.6059561,POINT
"11207192492",nodes,,,,,Kusumphe,village,91.18949,27.6051384,POINT
"11207199334",nodes,,,,,Toktogang,village,91.2427613,27.624936,POINT
"11207199335",nodes,,,,,Ngangla,village,91.2453335,27.6218703,POINT
"11197091543",nodes,,,,,Kemo,town,91.2383437,27.7075622,POINT
"11197091546",nodes,,,,,Khema,town,91.203813,27.7229868,POINT
"11197091548",nodes,,,,,Lawa Taya,town,91.225457,27.6872321,POINT
"11197091551",nodes,,,,,Yodra Goenpa,town,91.1404323,27.674122,POINT
"11197091554",nodes,,,,,Jalamzor,town,91.1475348,27.705045,POINT
"11197091564",nodes,,,,,Tsholing,town,91.1018944,27.7480946,POINT
"4072250852",nodes,,,,,拉郊乡,town,91.0087918,28.0907524,POINT
"11197091569",nodes,,,,,Showa,village,91.1612999,27.7735383,POINT
"11197091560",nodes,,,,,Nomsaygan,town,91.1389089,27.7193398,POINT
"11197091555",nodes,,,,,La Ngabi,town,91.1570862,27.7110148,POINT
"8270144850",nodes,,,,,Chhusa,hamlet,91.1176151,27.8663584,POINT
"9922407713",nodes,,,,,Bomrang,hamlet,91.1242404,27.8788418,POINT
"10304568059",nodes,,,,,Thrima,village,91.1396599,27.7500316,POINT
"9922407712",nodes,,,,,Wawei,hamlet,91.1305035,27.86695,POINT
"4631155827",nodes,,,,,,hamlet,91.2766072,27.7764203,POINT
"9249565078",nodes,,,,,巴桑隆村,village,90.9788997,27.9840282,POINT
"4631127643",nodes,,,,,柏日村,village,91.3179304,28.1686859,POINT
"4072250851",nodes,,,,,边巴乡,town,91.2725718,28.1881247,POINT
"5736969992",nodes,,,,,达玛,village,91.2221002,28.2305338,POINT
"8420134998",nodes,,,,,Phomrong,village,90.8146191,27.5288999,POINT
"8388139886",nodes,,,,,木村,village,90.9992491,28.1952359,POINT
"9215201240",nodes,,,,,Khitokha,village,89.6286074,26.9055165,POINT
"9351185619",nodes,,,,,Dangreyboog,hamlet,89.008113,26.9392244,POINT
"6230241581",nodes,,,,,Yugo,village,89.0839157,26.8975661,POINT
"10635565241",nodes,,,,,Nojangsa Dangpa,hamlet,89.2838824,26.8871962,POINT
"6146234508",nodes,,,,,,hamlet,89.5825624,26.7626825,POINT
"9212573647",nodes,,,,,Goensar,hamlet,90.1352524,27.5722428,POINT
"9217338315",nodes,,,,,Uesagang,hamlet,90.1867138,27.5552533,POINT
"9217338314",nodes,,,,,Norbuding,hamlet,90.1573813,27.5610243,POINT
"9212573664",nodes,,,,,Rajawog,hamlet,90.1164584,27.554991,POINT
"9322071139",nodes,,,,,Sangyethang,hamlet,90.1919651,26.8247165,POINT
"9756231310",nodes,,,,,Burshum-Beyling Joog,village,90.5664075,27.3561449,POINT
"9756238524",nodes,,,,,Wamey,village,90.5784345,27.3465447,POINT
"9408486079",nodes,,,,,Goleng,village,90.7411433,27.139904,POINT
"7606137040",nodes,,,,,Nich Chalsa,village,88.7504785,26.7878755,POINT
"10208814990",nodes,,,,,PHC staff quarter,quarter,91.3414395,26.8292585,POINT
"342098225",nodes,,,,,Bhairab Kund,village,92.1126169,26.8836472,POINT
"7473832068",nodes,,,,,Jomotsangkha,town,92.1085167,26.8947842,POINT
"2164024695",nodes,,,,,,village,92.1272069,26.9164238,POINT
"10208718045",nodes,,,,,Honphu Zumphere,isolated_dwelling,91.1211463,26.8578146,POINT
"5030702264",nodes,,,,,春丕村,village,88.9110016,27.4674609,POINT
"1893703608",nodes,,,,,Dalsingpara,village,89.3643695,26.7916945,POINT
"1894295124",nodes,,,,,,hamlet,89.4658415,26.7275934,POINT
"6146234516",nodes,,,,,Pana Forest Basti,village,89.4703387,26.7678362,POINT
"6146234517",nodes,,,,,Raimatang,village,89.5038021,26.7655467,POINT
"6146234518",nodes,,,,,,hamlet,89.5573497,26.7736649,POINT
"6146234521",nodes,,,,,,hamlet,89.5866823,26.7641098,POINT
"6146234520",nodes,,,,,Chunavati,village,89.5711845,26.7653982,POINT
"6146234514",nodes,,,,,Lapchaka,hamlet,89.5912474,26.752633,POINT
"6146234515",nodes,,,,,,hamlet,89.5672846,26.7380843,POINT
"1478619253",nodes,,,,,Buxaduar,village,89.5615617,26.7323271,POINT
"1893684879",nodes,,,,,Old Hasimara,village,89.3671959,26.7368641,POINT
"1893703606",nodes,,,,,Malangi Tea Garden,village,89.3518632,26.7480121,POINT
"1893734008",nodes,,,,,Nizeline,village,89.3372181,26.7462928,POINT
"9309493634",nodes,,,,,Lemgoen,hamlet,89.3536853,27.522143,POINT
"9309493635",nodes,,,,,Mitshig,hamlet,89.3201727,27.5407776,POINT
"6160457841",nodes,,,,,Satsam,town,89.3555153,27.4615201,POINT
"4353319279",nodes,,,"4",,སྤ་རོ་རྫོང་ཁག་,state,89.3183409,27.4646365,POINT
"9909082167",nodes,,,,,Damthang,village,89.2030815,27.436354,POINT
"5045958240",nodes,,,,,莎托,hamlet,89.150598,27.7259499,POINT
"5640916043",nodes,,,,,三社区,neighbourhood,89.1516065,27.7211823,POINT
"5045958239",nodes,,,,,夏龙,hamlet,89.1520786,27.7242024,POINT
"5045942561",nodes,,,,,二社区,neighbourhood,89.1512686,27.7303896,POINT
"829889712",nodes,,,,,Birpara,town,89.1390175,26.711324,POINT
"10635712711",nodes,,,,,Sherabling,village,89.3243784,26.877622,POINT
"10635712712",nodes,,,,,Lorikha Chhu,village,89.31844,26.8839116,POINT
"5626401858",nodes,,,,,Talung,village,89.2510169,27.4324503,POINT
"8936586872",nodes,,,,,,hamlet,89.1389074,27.0767406,POINT
"6525169350",nodes,,,,,Shaba,hamlet,89.140208,27.1754046,POINT
"5641137385",nodes,,,,,彩淌嘎,hamlet,89.0818798,27.5670448,POINT
"5671277325",nodes,,,,,夏布,hamlet,89.0772771,27.5928541,POINT
"5641137384",nodes,,,,,色木烔,hamlet,89.0807533,27.5567917,POINT
"6524150817",nodes,,,,,Tashigang,hamlet,89.0556289,27.1651992,POINT
"316753057",nodes,"20000",,,,Paro Dzongkhag,county,89.4,27.516667,POINT
"6230116770",nodes,,,,,Olathang,village,89.3975544,27.4284995,POINT
"9240449700",nodes,,,,,Bemri Lhakhang,isolated_dwelling,89.5223035,27.3898166,POINT
"9209550348",nodes,,,,,Jazhipang,hamlet,89.5527409,27.4168412,POINT
"9309493631",nodes,,,,,Nyamed,village,89.3465495,27.4697063,POINT
"9309493633",nodes,,,,,Phangdo,village,89.3212402,27.5034087,POINT
"10187732947",nodes,,,,,Bumgang Village,village,90.6916666,27.1357739,POINT
"8816209573",nodes,,,,,Changray Dha bachu,village,90.5019472,27.4154073,POINT
"9753644183",nodes,,,,,Samdrupcholing Dara,village,90.5305624,27.4041661,POINT
"5641137386",nodes,,,,,基伍甲登,hamlet,89.0659207,27.6023004,POINT
"5641137383",nodes,,,,,曲烔,hamlet,89.0842616,27.54571,POINT
"10593393595",nodes,,,,,Sinchulumpa,isolated_dwelling,89.03702,27.491834,POINT
"5045890663",nodes,,,,,森穷隆,isolated_dwelling,89.0384209,27.4900872,POINT
"244082492",nodes,,,,,亚东县 གྲོ་མོ་རྫོང།,county,89.051812,27.815727,POINT
"5058516079",nodes,,,,,Charit (恰尔塘),isolated_dwelling,89.0305485,27.4246635,POINT
"5045967559",nodes,,,,,贝木岗 སྤུས་མོ་སྒང,hamlet,88.9459562,27.5187479,POINT
"3086346584",nodes,,,,,上亚东乡 གྲོ་མོ་སྨད,town,88.9703914,27.5186882,POINT
"1328010316",nodes,,,,,Katao,village,88.8140893,27.6714244,POINT
"9909563811",nodes,,,,,达隆,village,88.9585223,27.6733815,POINT
